,text,pos_tag,session,tier_name,start_time,end_time
5724,d,X,r1A,KAS-MAU,916.445938,916.595937
5725,e,X,r1A,KAS-MAU,916.445938,916.595937
5726,:,PUNCT,r1A,KAS-MAU,916.445938,916.595937
5727,n,X,r1A,KAS-MAU,916.445938,916.595937
5728,f,PROPN,r1A,KAS-MAU,916.645937,917.065938
5729,l,PROPN,r1A,KAS-MAU,916.645937,917.065938
5730,u:6,X,r1A,KAS-MAU,916.645937,917.065938
5731,?,PUNCT,r1A,KAS-MAU,917.265937,917.335938
5732,U,X,r1A,KAS-MAU,917.265937,917.335938
5733,n,X,r1A,KAS-MAU,917.265937,917.335938
5734,t,X,r1A,KAS-MAU,917.265937,917.335938
5735,h,X,r1A,KAS-MAU,917.335938,917.555938
5736,i:6,PROPN,r1A,KAS-MAU,917.335938,917.555938
5737,n,X,r1A,KAS-MAU,917.555938,917.585938
5738,t,X,r1A,KAS-MAU,917.585938,917.915938
5739,s,X,r1A,KAS-MAU,917.585938,917.915938
5740,I,X,r1A,KAS-MAU,917.585938,917.915938
5741,m,X,r1A,KAS-MAU,917.585938,917.915938
5742,.,PUNCT,r1A,KAS-MAU,917.585938,917.915938
5743,6,NUM,r1A,KAS-MAU,917.585938,917.915938
5744,j,PROPN,r1A,KAS-MAU,919.532333,919.904562
5745,a,PROPN,r1A,KAS-MAU,919.532333,919.904562
5746,?,PUNCT,r1A,KAS-MAU,925.775125,925.87225
5747,a,X,r1A,KAS-MAU,925.775125,925.87225
5748,:,PUNCT,r1A,KAS-MAU,925.775125,925.87225
5749,j,PROPN,r1A,KAS-MAU,925.87225,926.05225
5750,a,PROPN,r1A,KAS-MAU,925.87225,926.05225
5751,j,PROPN,r1A,KAS-MAU,927.387667,927.688146
5752,o,PROPN,r1A,KAS-MAU,927.387667,927.688146
5753,:,PUNCT,r1A,KAS-MAU,927.387667,927.688146
5754,t,X,r1A,KAS-MAU,930.232875,930.613938
5755,s,X,r1A,KAS-MAU,930.232875,930.613938
5756,e,X,r1A,KAS-MAU,930.232875,930.613938
5757,:,PUNCT,r1A,KAS-MAU,930.232875,930.613938
5758,n,X,r1A,KAS-MAU,930.232875,930.613938
5759,t,X,r1A,KAS-MAU,931.635375,932.0025
5760,s,X,r1A,KAS-MAU,931.635375,932.0025
5761,e,X,r1A,KAS-MAU,931.635375,932.0025
5762,:,PUNCT,r1A,KAS-MAU,931.635375,932.0025
5763,n,X,r1A,KAS-MAU,931.635375,932.0025
5764,j,PROPN,r1A,KAS-MAU,933.827063,933.994187
5765,a,PROPN,r1A,KAS-MAU,933.827063,933.994187
5766,d,PROPN,r1A,KAS-MAU,935.145313,935.265313
5767,a,PROPN,r1A,KAS-MAU,935.145313,935.265313
5768,n,X,r1A,KAS-MAU,935.145313,935.265313
5769,h,X,r1A,KAS-MAU,935.265313,935.455312
5770,a,X,r1A,KAS-MAU,935.265313,935.455312
5771,m,X,r1A,KAS-MAU,935.265313,935.455312
5772,d,PROPN,r1A,KAS-MAU,935.455312,935.545313
5773,a,PROPN,r1A,KAS-MAU,935.455312,935.545313
5774,n,X,r1A,KAS-MAU,935.455312,935.545313
5775,h,X,r1A,KAS-MAU,935.545313,935.665313
5776,a,X,r1A,KAS-MAU,935.545313,935.665313
5777,m,X,r1A,KAS-MAU,935.545313,935.665313
5778,v,X,r1A,KAS-MAU,935.665313,935.745312
5779,a,PROPN,r1A,KAS-MAU,935.665313,935.745312
5780,h,X,r1A,KAS-MAU,935.745312,936.255312
5781,U,PROPN,r1A,KAS-MAU,935.745312,936.255312
5782,n,X,r1A,KAS-MAU,935.745312,936.255312
5783,.,PUNCT,r1A,KAS-MAU,935.745312,936.255312
5784,d,PROPN,r1A,KAS-MAU,935.745312,936.255312
5785,6,NUM,r1A,KAS-MAU,935.745312,936.255312
5786,t,PROPN,r1A,KAS-MAU,935.745312,936.255312
5787,j,PROPN,r1A,KAS-MAU,937.350146,937.487271
5788,E,PROPN,r1A,KAS-MAU,937.350146,937.487271
5789,t,X,r1A,KAS-MAU,937.350146,937.487271
5790,s,X,r1A,KAS-MAU,937.350146,937.487271
5791,t,X,r1A,KAS-MAU,937.350146,937.487271
5792,b,X,r1A,KAS-MAU,937.487271,938.227271
5793,r,X,r1A,KAS-MAU,937.487271,938.227271
5794,a,PROPN,r1A,KAS-MAU,937.487271,938.227271
5795,.,PUNCT,r1A,KAS-MAU,937.487271,938.227271
5796,u,X,r1A,KAS-MAU,937.487271,938.227271
5797,.,PUNCT,r1A,KAS-MAU,937.487271,938.227271
5798,x,X,r1A,KAS-MAU,937.487271,938.227271
5799,@,PROPN,r1A,KAS-MAU,937.487271,938.227271
5800,n,X,r1A,KAS-MAU,937.487271,938.227271
5801,v,X,r1A,KAS-MAU,938.377271,938.827271
5802,i:6,PROPN,r1A,KAS-MAU,938.377271,938.827271
5803,n,PROPN,r1A,KAS-MAU,939.017271,939.277271
5804,O,PROPN,r1A,KAS-MAU,939.017271,939.277271
5805,x,X,r1A,KAS-MAU,939.017271,939.277271
5806,k,PROPN,r1A,KAS-MAU,939.277271,939.987271
5807,Y,PROPN,r1A,KAS-MAU,939.277271,939.987271
5808,C,PROPN,r1A,KAS-MAU,939.277271,939.987271
5809,.,PUNCT,r1A,KAS-MAU,939.277271,939.987271
5810,@,PROPN,r1A,KAS-MAU,939.277271,939.987271
5811,b,X,r1A,KAS-MAU,939.987271,940.647271
5812,a,X,r1A,KAS-MAU,939.987271,940.647271
5813,:,PUNCT,r1A,KAS-MAU,939.987271,940.647271
5814,t,X,r1A,KAS-MAU,939.987271,940.647271
5815,k,PROPN,r1A,KAS-MAU,942.658063,942.945187
5816,Y,PROPN,r1A,KAS-MAU,942.658063,942.945187
5817,C,PROPN,r1A,KAS-MAU,942.658063,942.945187
5818,.,PUNCT,r1A,KAS-MAU,942.658063,942.945187
5819,@,PROPN,r1A,KAS-MAU,942.658063,942.945187
5820,b,X,r1A,KAS-MAU,942.945187,943.215187
5821,a,X,r1A,KAS-MAU,942.945187,943.215187
5822,:,PUNCT,r1A,KAS-MAU,942.945187,943.215187
5823,t,X,r1A,KAS-MAU,942.945187,943.215187
5824,b,X,r1A,KAS-MAU,943.215187,943.405188
5825,r,X,r1A,KAS-MAU,943.215187,943.405188
5826,a,PROPN,r1A,KAS-MAU,943.215187,943.405188
5827,.,PUNCT,r1A,KAS-MAU,943.215187,943.405188
5828,u,X,r1A,KAS-MAU,943.215187,943.405188
5829,.,PUNCT,r1A,KAS-MAU,943.215187,943.405188
5830,x,X,r1A,KAS-MAU,943.215187,943.405188
5831,@,PROPN,r1A,KAS-MAU,943.215187,943.405188
5832,n,X,r1A,KAS-MAU,943.215187,943.405188
5833,v,X,r1A,KAS-MAU,943.405188,943.495188
5834,i:6,PROPN,r1A,KAS-MAU,943.405188,943.495188
5835,n,PROPN,r1A,KAS-MAU,943.495188,943.635188
5836,O,PROPN,r1A,KAS-MAU,943.495188,943.635188
5837,x,X,r1A,KAS-MAU,943.495188,943.635188
5838,n,X,r1A,KAS-MAU,943.635188,943.795187
5839,E,NOUN,r1A,KAS-MAU,943.635188,943.795187
5840,j,PROPN,r1A,KAS-MAU,948.137438,949.008417
5841,a,PROPN,r1A,KAS-MAU,948.137438,949.008417
5842,j,PROPN,r1A,KAS-MAU,951.374812,951.771938
5843,a,PROPN,r1A,KAS-MAU,951.374812,951.771938
5844,j,PROPN,r1A,KAS-MAU,951.771938,952.201937
5845,a,PROPN,r1A,KAS-MAU,951.771938,952.201937
5846,g,X,r1A,KAS-MAU,952.341937,953.164708
5847,@,PROPN,r1A,KAS-MAU,952.341937,953.164708
5848,.,PUNCT,r1A,KAS-MAU,952.341937,953.164708
5849,n,X,r1A,KAS-MAU,952.341937,953.164708
5850,aU,PROPN,r1A,KAS-MAU,952.341937,953.164708
5851,j,PROPN,r1A,KAS-MAU,958.874479,958.991604
5852,a,PROPN,r1A,KAS-MAU,958.874479,958.991604
5853,v,X,r1A,KAS-MAU,958.991604,959.061604
5854,i:6,PROPN,r1A,KAS-MAU,958.991604,959.061604
5855,v,PROPN,r1A,KAS-MAU,959.061604,959.421604
5856,O,PROPN,r1A,KAS-MAU,959.061604,959.421604
5857,l,PROPN,r1A,KAS-MAU,959.061604,959.421604
5858,.,PUNCT,r1A,KAS-MAU,959.061604,959.421604
5859,@,PROPN,r1A,KAS-MAU,959.061604,959.421604
5860,n,X,r1A,KAS-MAU,959.061604,959.421604
5861,?,PUNCT,r1A,KAS-MAU,959.421604,959.561604
5862,a,X,r1A,KAS-MAU,959.421604,959.561604
5863,l,PROPN,r1A,KAS-MAU,959.421604,959.561604
5864,.,PUNCT,r1A,KAS-MAU,959.421604,959.561604
5865,z,X,r1A,KAS-MAU,959.421604,959.561604
5866,o,PROPN,r1A,KAS-MAU,959.421604,959.561604
5867,:,PUNCT,r1A,KAS-MAU,959.421604,959.561604
5868,f,X,r1A,KAS-MAU,959.561604,959.881604
5869,i:6,PROPN,r1A,KAS-MAU,959.561604,959.881604
5870,v,X,r1A,KAS-MAU,959.881604,960.081604
5871,Y6,PROPN,r1A,KAS-MAU,959.881604,960.081604
5872,t,PROPN,r1A,KAS-MAU,959.881604,960.081604
5873,?,PUNCT,r1A,KAS-MAU,960.081604,960.176604
5874,I,NUM,r1A,KAS-MAU,960.081604,960.176604
5875,C,X,r1A,KAS-MAU,960.081604,960.176604
5876,z,X,r1A,KAS-MAU,960.176604,960.481604
5877,a,X,r1A,KAS-MAU,960.176604,960.481604
5878,:,PUNCT,r1A,KAS-MAU,960.176604,960.481604
5879,.,PUNCT,r1A,KAS-MAU,960.176604,960.481604
5880,g,X,r1A,KAS-MAU,960.176604,960.481604
5881,@,PROPN,r1A,KAS-MAU,960.176604,960.481604
5882,n,X,r1A,KAS-MAU,960.176604,960.481604
5883,f,X,r1A,KAS-MAU,960.631687,960.828813
5884,i:6,PROPN,r1A,KAS-MAU,960.631687,960.828813
5885,?,PUNCT,r1A,KAS-MAU,960.828813,960.908812
5886,I,NUM,r1A,KAS-MAU,960.828813,960.908812
5887,s,X,r1A,KAS-MAU,960.828813,960.908812
5888,t,X,r1A,KAS-MAU,960.828813,960.908812
5889,S,PROPN,r1A,KAS-MAU,960.908812,961.198813
5890,2,NUM,r1A,KAS-MAU,960.908812,961.198813
5891,:,PUNCT,r1A,KAS-MAU,960.908812,961.198813
5892,n,X,r1A,KAS-MAU,960.908812,961.198813
5893,?,PUNCT,r1A,KAS-MAU,962.1725,962.239625
5894,U,X,r1A,KAS-MAU,962.1725,962.239625
5895,n,X,r1A,KAS-MAU,962.1725,962.239625
5896,t,X,r1A,KAS-MAU,962.1725,962.239625
5897,d,PROPN,r1A,KAS-MAU,962.239625,962.329625
5898,a,PROPN,r1A,KAS-MAU,962.239625,962.329625
5899,n,X,r1A,KAS-MAU,962.239625,962.329625
5900,b,X,r1A,KAS-MAU,962.329625,962.519625
5901,r,X,r1A,KAS-MAU,962.329625,962.519625
5902,a,PROPN,r1A,KAS-MAU,962.329625,962.519625
5903,.,PUNCT,r1A,KAS-MAU,962.329625,962.519625
5904,u,X,r1A,KAS-MAU,962.329625,962.519625
5905,.,PUNCT,r1A,KAS-MAU,962.329625,962.519625
5906,x,X,r1A,KAS-MAU,962.329625,962.519625
5907,@,PROPN,r1A,KAS-MAU,962.329625,962.519625
5908,n,X,r1A,KAS-MAU,962.329625,962.519625
5909,v,X,r1A,KAS-MAU,962.519625,962.589625
5910,i:6,PROPN,r1A,KAS-MAU,962.519625,962.589625
5911,d,PROPN,r1A,KAS-MAU,962.589625,962.909625
5912,a,PROPN,r1A,KAS-MAU,962.589625,962.909625
5913,t,X,r1A,KAS-MAU,962.589625,962.909625
5914,.,PUNCT,r1A,KAS-MAU,962.589625,962.909625
5915,s,X,r1A,KAS-MAU,962.589625,962.909625
5916,u,X,r1A,KAS-MAU,962.589625,962.909625
5917,:,PUNCT,r1A,KAS-MAU,962.589625,962.909625
5918,?,PUNCT,r1A,KAS-MAU,962.909625,962.959625
5919,aU,ADV,r1A,KAS-MAU,962.909625,962.959625
5920,x,X,r1A,KAS-MAU,962.909625,962.959625
5921,n,PROPN,r1A,KAS-MAU,962.959625,963.109625
5922,O,PROPN,r1A,KAS-MAU,962.959625,963.109625
5923,x,X,r1A,KAS-MAU,962.959625,963.109625
5924,d,PROPN,r1A,KAS-MAU,963.109625,963.219625
5925,i,PROPN,r1A,KAS-MAU,963.109625,963.219625
5926,:,PUNCT,r1A,KAS-MAU,963.109625,963.219625
5927,p,X,r1A,KAS-MAU,963.219625,963.569625
5928,a,X,r1A,KAS-MAU,963.219625,963.569625
5929,s,X,r1A,KAS-MAU,963.219625,963.569625
5930,.,PUNCT,r1A,KAS-MAU,963.219625,963.569625
5931,@,PROPN,r1A,KAS-MAU,963.219625,963.569625
5932,n,X,r1A,KAS-MAU,963.219625,963.569625
5933,.,PUNCT,r1A,KAS-MAU,963.219625,963.569625
5934,d,PROPN,r1A,KAS-MAU,963.219625,963.569625
5935,@,PROPN,r1A,KAS-MAU,963.219625,963.569625
5936,d,X,r1A,KAS-MAU,963.569625,963.919625
5937,u,X,r1A,KAS-MAU,963.569625,963.919625
5938,:,PUNCT,r1A,KAS-MAU,963.569625,963.919625
5939,.,PUNCT,r1A,KAS-MAU,963.569625,963.919625
5940,S,PROPN,r1A,KAS-MAU,963.569625,963.919625
5941,@,PROPN,r1A,KAS-MAU,963.569625,963.919625
5942,j,PROPN,r1A,KAS-MAU,967.895729,968.005729
5943,a,PROPN,r1A,KAS-MAU,967.895729,968.005729
5944,?,PUNCT,r1A,KAS-MAU,968.005729,968.365729
5945,a,X,r1A,KAS-MAU,968.005729,968.365729
5946,l,PROPN,r1A,KAS-MAU,968.005729,968.365729
5947,.,PUNCT,r1A,KAS-MAU,968.005729,968.365729
5948,z,X,r1A,KAS-MAU,968.005729,968.365729
5949,o,PROPN,r1A,KAS-MAU,968.005729,968.365729
5950,:,PUNCT,r1A,KAS-MAU,968.005729,968.365729
5951,z,X,r1A,KAS-MAU,968.365729,968.895729
5952,E,X,r1A,KAS-MAU,968.365729,968.895729
5953,C,PROPN,r1A,KAS-MAU,968.365729,968.895729
5954,.,PUNCT,r1A,KAS-MAU,968.365729,968.895729
5955,t,X,r1A,KAS-MAU,968.365729,968.895729
5956,s,X,r1A,KAS-MAU,968.365729,968.895729
5957,I,PROPN,r1A,KAS-MAU,968.365729,968.895729
5958,C,PROPN,r1A,KAS-MAU,968.365729,968.895729
5959,m,X,r1A,KAS-MAU,969.791625,969.89875
5960,a,PROPN,r1A,KAS-MAU,969.791625,969.89875
5961,n,X,r1A,KAS-MAU,969.791625,969.89875
5962,k,PROPN,r1A,KAS-MAU,969.89875,969.98875
5963,a,PROPN,r1A,KAS-MAU,969.89875,969.98875
5964,n,PROPN,r1A,KAS-MAU,969.89875,969.98875
5965,d,PROPN,r1A,KAS-MAU,969.98875,970.09875
5966,a,PROPN,r1A,KAS-MAU,969.98875,970.09875
5967,s,X,r1A,KAS-MAU,969.98875,970.09875
5968,j,PROPN,r1A,KAS-MAU,970.09875,970.16875
5969,a,PROPN,r1A,KAS-MAU,970.09875,970.16875
5970,?,PUNCT,r1A,KAS-MAU,970.16875,970.24875
5971,aU,ADV,r1A,KAS-MAU,970.16875,970.24875
5972,x,X,r1A,KAS-MAU,970.16875,970.24875
5973,?,PUNCT,r1A,KAS-MAU,970.24875,970.55875
5974,I6,PROPN,r1A,KAS-MAU,970.24875,970.55875
5975,.,PUNCT,r1A,KAS-MAU,970.24875,970.55875
5976,g,X,r1A,KAS-MAU,970.24875,970.55875
5977,@,PROPN,r1A,KAS-MAU,970.24875,970.55875
5978,n,PROPN,r1A,KAS-MAU,970.24875,970.55875
5979,t,PROPN,r1A,KAS-MAU,970.24875,970.55875
5980,.,PUNCT,r1A,KAS-MAU,970.24875,970.55875
5981,v,PROPN,r1A,KAS-MAU,970.24875,970.55875
5982,i,PROPN,r1A,KAS-MAU,970.24875,970.55875
5983,:,PUNCT,r1A,KAS-MAU,970.24875,970.55875
5984,n,PROPN,r1A,KAS-MAU,970.55875,970.74875
5985,O,PROPN,r1A,KAS-MAU,970.55875,970.74875
5986,x,X,r1A,KAS-MAU,970.55875,970.74875
5987,z,PROPN,r1A,KAS-MAU,970.74875,970.84875
5988,O,PROPN,r1A,KAS-MAU,970.74875,970.84875
5989,b,X,r1A,KAS-MAU,970.84875,971.23875
5990,aU,ADV,r1A,KAS-MAU,970.84875,971.23875
5991,.,PUNCT,r1A,KAS-MAU,970.84875,971.23875
5992,l,X,r1A,KAS-MAU,970.84875,971.23875
5993,I,PROPN,r1A,KAS-MAU,970.84875,971.23875
5994,C,PROPN,r1A,KAS-MAU,970.84875,971.23875
5995,f,PROPN,r1A,KAS-MAU,971.23875,971.74875
5996,O,PROPN,r1A,KAS-MAU,971.23875,971.74875
5997,n,X,r1A,KAS-MAU,971.23875,971.74875
5998,.,PUNCT,r1A,KAS-MAU,971.23875,971.74875
5999,?,PUNCT,r1A,KAS-MAU,971.23875,971.74875
6000,aI,PROPN,r1A,KAS-MAU,971.23875,971.74875
6001,.,PUNCT,r1A,KAS-MAU,971.23875,971.74875
6002,n,X,r1A,KAS-MAU,971.23875,971.74875
6003,a,PROPN,r1A,KAS-MAU,971.23875,971.74875
6004,n,X,r1A,KAS-MAU,971.23875,971.74875
6005,.,PUNCT,r1A,KAS-MAU,971.23875,971.74875
6006,d,X,r1A,KAS-MAU,971.23875,971.74875
6007,6,NUM,r1A,KAS-MAU,971.23875,971.74875
6008,z,PROPN,r1A,KAS-MAU,971.74875,971.95875
6009,O,PROPN,r1A,KAS-MAU,971.74875,971.95875
6010,m,X,r1A,KAS-MAU,972.06875,972.16875
6011,I,X,r1A,KAS-MAU,972.06875,972.16875
6012,t,X,r1A,KAS-MAU,972.06875,972.16875
6013,k,PROPN,r1A,KAS-MAU,972.23875,972.27875
6014,?,PUNCT,r1A,KAS-MAU,972.51875,972.89875
6015,I6,PROPN,r1A,KAS-MAU,972.51875,972.89875
6016,.,PUNCT,r1A,KAS-MAU,972.51875,972.89875
6017,g,X,r1A,KAS-MAU,972.51875,972.89875
6018,@,PROPN,r1A,KAS-MAU,972.51875,972.89875
6019,n,PROPN,r1A,KAS-MAU,972.51875,972.89875
6020,t,X,r1A,KAS-MAU,972.51875,972.89875
6021,.,PUNCT,r1A,KAS-MAU,972.51875,972.89875
6022,v,X,r1A,KAS-MAU,972.51875,972.89875
6023,E,X,r1A,KAS-MAU,972.51875,972.89875
6024,l,X,r1A,KAS-MAU,972.51875,972.89875
6025,.,PUNCT,r1A,KAS-MAU,972.51875,972.89875
6026,C,PROPN,r1A,KAS-MAU,972.51875,972.89875
6027,@,PROPN,r1A,KAS-MAU,972.51875,972.89875
6028,n,X,r1A,KAS-MAU,972.51875,972.89875
6029,h,X,r1A,KAS-MAU,972.89875,973.44875
6030,a,PROPN,r1A,KAS-MAU,972.89875,973.44875
6031,l,PROPN,r1A,KAS-MAU,972.89875,973.44875
6032,.,PUNCT,r1A,KAS-MAU,972.89875,973.44875
6033,b,X,r1A,KAS-MAU,972.89875,973.44875
6034,O,PROPN,r1A,KAS-MAU,972.89875,973.44875
6035,f,PROPN,r1A,KAS-MAU,972.89875,973.44875
6036,.,PUNCT,r1A,KAS-MAU,972.89875,973.44875
6037,@,PROPN,r1A,KAS-MAU,972.89875,973.44875
6038,.,PUNCT,r1A,KAS-MAU,972.89875,973.44875
6039,n,X,r1A,KAS-MAU,972.89875,973.44875
6040,@,PROPN,r1A,KAS-MAU,972.89875,973.44875
6041,n,X,r1A,KAS-MAU,972.89875,973.44875
6042,v,X,r1A,KAS-MAU,973.44875,973.74875
6043,E,X,r1A,KAS-MAU,973.44875,973.74875
6044,n,X,r1A,KAS-MAU,973.44875,973.74875
6045,.,PUNCT,r1A,KAS-MAU,973.44875,973.74875
6046,d,PROPN,r1A,KAS-MAU,973.44875,973.74875
6047,@,PROPN,r1A,KAS-MAU,973.44875,973.74875
6048,n,X,r1A,KAS-MAU,973.44875,973.74875
6049,?,PUNCT,r1A,KAS-MAU,973.74875,973.97875
6050,o,PROPN,r1A,KAS-MAU,973.74875,973.97875
6051,:,PUNCT,r1A,KAS-MAU,973.74875,973.97875
6052,.,PUNCT,r1A,KAS-MAU,973.74875,973.97875
6053,d,X,r1A,KAS-MAU,973.74875,973.97875
6054,6,NUM,r1A,KAS-MAU,973.74875,973.97875
6055,z,PROPN,r1A,KAS-MAU,973.97875,974.05875
6056,O,PROPN,r1A,KAS-MAU,973.97875,974.05875
6057,?,PUNCT,r1A,KAS-MAU,974.05875,974.49875
6058,a,PROPN,r1A,KAS-MAU,974.05875,974.49875
6059,p,PROPN,r1A,KAS-MAU,974.05875,974.49875
6060,.,PUNCT,r1A,KAS-MAU,974.05875,974.49875
6061,t,X,r1A,KAS-MAU,974.05875,974.49875
6062,r,X,r1A,KAS-MAU,974.05875,974.49875
6063,E,PROPN,r1A,KAS-MAU,974.05875,974.49875
6064,n,X,r1A,KAS-MAU,974.05875,974.49875
6065,.,PUNCT,r1A,KAS-MAU,974.05875,974.49875
6066,@,PROPN,r1A,KAS-MAU,974.05875,974.49875
6067,n,X,r1A,KAS-MAU,974.05875,974.49875
6068,j,PROPN,r1A,KAS-MAU,976.028271,976.164271
6069,a,PROPN,r1A,KAS-MAU,976.028271,976.164271
6070,d,PROPN,r1A,KAS-MAU,979.90375,980.120875
6071,a,PROPN,r1A,KAS-MAU,979.90375,980.120875
6072,n,X,r1A,KAS-MAU,979.90375,980.120875
6073,j,PROPN,r1A,KAS-MAU,980.180875,980.380875
6074,E,PROPN,r1A,KAS-MAU,980.180875,980.380875
6075,t,X,r1A,KAS-MAU,980.180875,980.380875
6076,s,X,r1A,KAS-MAU,980.180875,980.380875
6077,t,X,r1A,KAS-MAU,980.180875,980.380875
6078,n,PROPN,r1A,KAS-MAU,980.380875,980.490875
6079,O,PROPN,r1A,KAS-MAU,980.380875,980.490875
6080,x,X,r1A,KAS-MAU,980.380875,980.490875
6081,d,PROPN,r1A,KAS-MAU,980.580875,980.800875
6082,i,PROPN,r1A,KAS-MAU,980.580875,980.800875
6083,:,PUNCT,r1A,KAS-MAU,980.580875,980.800875
6084,k,PROPN,r1A,KAS-MAU,980.800875,981.470542
6085,Y,PROPN,r1A,KAS-MAU,980.800875,981.470542
6086,C,PROPN,r1A,KAS-MAU,980.800875,981.470542
6087,.,PUNCT,r1A,KAS-MAU,980.800875,981.470542
6088,@,PROPN,r1A,KAS-MAU,980.800875,981.470542
6089,j,PROPN,r1A,KAS-MAU,982.408208,982.588208
6090,a,PROPN,r1A,KAS-MAU,982.408208,982.588208
6091,b,X,r1A,KAS-MAU,983.857833,984.017833
6092,o,PROPN,r1A,KAS-MAU,983.857833,984.017833
6093,.,PUNCT,r1A,KAS-MAU,983.857833,984.017833
6094,a,X,r1A,KAS-MAU,983.857833,984.017833
6095,:,PUNCT,r1A,KAS-MAU,983.857833,984.017833
6096,d,PROPN,r1A,KAS-MAU,984.017833,984.087833
6097,i,PROPN,r1A,KAS-MAU,984.017833,984.087833
6098,:,PUNCT,r1A,KAS-MAU,984.017833,984.087833
6099,k,PROPN,r1A,KAS-MAU,984.087833,984.227833
6100,Y,PROPN,r1A,KAS-MAU,984.087833,984.227833
6101,C,PROPN,r1A,KAS-MAU,984.087833,984.227833
6102,.,PUNCT,r1A,KAS-MAU,984.087833,984.227833
6103,@,PROPN,r1A,KAS-MAU,984.087833,984.227833
6104,f,X,r1A,KAS-MAU,984.227833,984.567833
6105,I6,PROPN,r1A,KAS-MAU,984.227833,984.567833
6106,.,PUNCT,r1A,KAS-MAU,984.227833,984.567833
6107,t,X,r1A,KAS-MAU,984.227833,984.567833
6108,s,X,r1A,KAS-MAU,984.227833,984.567833
6109,I,PROPN,r1A,KAS-MAU,984.227833,984.567833
6110,C,PROPN,r1A,KAS-MAU,984.227833,984.567833
6111,k,PROPN,r1A,KAS-MAU,984.697833,986.527833
6112,v,PROPN,r1A,KAS-MAU,984.697833,986.527833
6113,a,PROPN,r1A,KAS-MAU,984.697833,986.527833
6114,.,PUNCT,r1A,KAS-MAU,984.697833,986.527833
6115,d,PROPN,r1A,KAS-MAU,984.697833,986.527833
6116,r,X,r1A,KAS-MAU,984.697833,986.527833
6117,a,PROPN,r1A,KAS-MAU,984.697833,986.527833
6118,:,PUNCT,r1A,KAS-MAU,984.697833,986.527833
6119,t,X,r1A,KAS-MAU,984.697833,986.527833
6120,.,PUNCT,r1A,KAS-MAU,984.697833,986.527833
6121,m,X,r1A,KAS-MAU,984.697833,986.527833
6122,e,X,r1A,KAS-MAU,984.697833,986.527833
6123,:,PUNCT,r1A,KAS-MAU,984.697833,986.527833
6124,.,PUNCT,r1A,KAS-MAU,984.697833,986.527833
6125,t,X,r1A,KAS-MAU,984.697833,986.527833
6126,6,NUM,r1A,KAS-MAU,984.697833,986.527833
6127,n,X,r1A,KAS-MAU,986.527833,986.557833
6128,a,X,r1A,KAS-MAU,986.527833,986.557833
6129,g,PROPN,r1A,KAS-MAU,986.557833,986.627833
6130,u,X,r1A,KAS-MAU,986.557833,986.627833
6131,:,PUNCT,r1A,KAS-MAU,986.557833,986.627833
6132,t,X,r1A,KAS-MAU,986.557833,986.627833
6133,j,PROPN,r1A,KAS-MAU,986.627833,986.757833
6134,a,PROPN,r1A,KAS-MAU,986.627833,986.757833
6135,j,PROPN,r1A,KAS-MAU,986.757833,986.877833
6136,a,PROPN,r1A,KAS-MAU,986.757833,986.877833
6137,g,PROPN,r1A,KAS-MAU,986.937833,987.167979
6138,u,X,r1A,KAS-MAU,986.937833,987.167979
6139,:,PUNCT,r1A,KAS-MAU,986.937833,987.167979
6140,t,X,r1A,KAS-MAU,986.937833,987.167979
6141,j,PROPN,r1A,KAS-MAU,992.726937,992.814062
6142,a,PROPN,r1A,KAS-MAU,992.726937,992.814062
6143,j,PROPN,r1A,KAS-MAU,992.814062,993.094062
6144,e,X,r1A,KAS-MAU,992.814062,993.094062
6145,:,PUNCT,r1A,KAS-MAU,992.814062,993.094062
6146,.,PUNCT,r1A,KAS-MAU,992.814062,993.094062
6147,d,X,r1A,KAS-MAU,992.814062,993.094062
6148,6,NUM,r1A,KAS-MAU,992.814062,993.094062
6149,k,PROPN,r1A,KAS-MAU,993.094062,993.234063
6150,a,PROPN,r1A,KAS-MAU,993.094062,993.234063
6151,n,PROPN,r1A,KAS-MAU,993.094062,993.234063
6152,j,PROPN,r1A,KAS-MAU,993.234063,993.324062
6153,a,PROPN,r1A,KAS-MAU,993.234063,993.324062
6154,z,X,r1A,KAS-MAU,993.324062,993.484063
6155,aI,PROPN,r1A,KAS-MAU,993.324062,993.484063
6156,n,PROPN,r1A,KAS-MAU,993.324062,993.484063
6157,t,X,r1A,KAS-MAU,993.484063,993.864063
6158,s,X,r1A,KAS-MAU,993.484063,993.864063
6159,I,X,r1A,KAS-MAU,993.484063,993.864063
6160,m,X,r1A,KAS-MAU,993.484063,993.864063
6161,.,PUNCT,r1A,KAS-MAU,993.484063,993.864063
6162,6,NUM,r1A,KAS-MAU,993.484063,993.864063
6163,?,PUNCT,r1A,KAS-MAU,993.934062,994.724062
6164,aI,PROPN,r1A,KAS-MAU,993.934062,994.724062
6165,n,X,r1A,KAS-MAU,993.934062,994.724062
6166,.,PUNCT,r1A,KAS-MAU,993.934062,994.724062
6167,r,X,r1A,KAS-MAU,993.934062,994.724062
6168,I,PROPN,r1A,KAS-MAU,993.934062,994.724062
6169,C,PROPN,r1A,KAS-MAU,993.934062,994.724062
6170,.,PUNCT,r1A,KAS-MAU,993.934062,994.724062
6171,t,PROPN,r1A,KAS-MAU,993.934062,994.724062
